"species"	"y"	"x"	"date"	"year"	"month"	"day"	"quarter"	"season"
"Rhincodon typus"	-9.9186	144.04939	19476	2023	4	29	"Q2"	"Spring"
"Rhincodon typus"	0.260387811634395	123.03324099723	19457	2023	4	10	"Q2"	"Spring"
"Rhincodon typus"	-8.21606648199442	118.296398891967	19495	2023	5	18	"Q2"	"Spring"
"Rhincodon typus"	4.50487	118.99053	19523	2023	6	15	"Q2"	"Summer"
"Rhincodon typus"	23.28429	119.76823	19537	2023	6	29	"Q2"	"Summer"
"Rhincodon typus"	-8.21606648199442	118.296398891967	19534	2023	6	26	"Q2"	"Summer"
"Rhincodon typus"	-19.2044	114.17348	19108	2022	4	26	"Q2"	"Spring"
"Rhincodon typus"	8.55599	97.77224	19099	2022	4	17	"Q2"	"Spring"
"Rhincodon typus"	-37.0095	149.93237	18723	2021	4	6	"Q2"	"Spring"
"Rhincodon typus"	-8.21606648199442	118.296398891967	18734	2021	4	17	"Q2"	"Spring"
"Rhincodon typus"	9.0126	123.25045	17989	2019	4	3	"Q2"	"Spring"
"Rhincodon typus"	-8.27824	116.13712	18014	2019	4	28	"Q2"	"Spring"
"Rhincodon typus"	11.40908	124.0584	17993	2019	4	7	"Q2"	"Spring"
"Rhincodon typus"	-22.2	113.8	18009	2019	4	23	"Q2"	"Spring"
"Rhincodon typus"	-23.32861	113.51387	17991	2019	4	5	"Q2"	"Spring"
"Rhincodon typus"	-25.63594	112.78855	17987	2019	4	1	"Q2"	"Spring"
"Rhincodon typus"	-22.6759002770083	113.559556786704	17997	2019	4	11	"Q2"	"Spring"
"Rhincodon typus"	-22.6759002770083	113.559556786704	18016	2019	4	30	"Q2"	"Spring"
"Rhincodon typus"	-22.6759002770083	113.559556786704	18015	2019	4	29	"Q2"	"Spring"
"Rhincodon typus"	-25.16221	113.02963	17989	2019	4	3	"Q2"	"Spring"
"Rhincodon typus"	-22.6759002770083	113.559556786704	17987	2019	4	1	"Q2"	"Spring"
"Rhincodon typus"	-22.6759002770083	113.559556786704	18000	2019	4	14	"Q2"	"Spring"
"Rhincodon typus"	-24.271	112.68183	17988	2019	4	2	"Q2"	"Spring"
"Rhincodon typus"	-24.07771	113.36365	17988	2019	4	2	"Q2"	"Spring"
"Rhincodon typus"	-25.9168975069252	113.310249307479	17989	2019	4	3	"Q2"	"Spring"
"Rhincodon typus"	-19.5	104.5	18012	2019	4	26	"Q2"	"Spring"
"Rhincodon typus"	9.55011	123.30727	18018	2019	5	2	"Q2"	"Spring"
"Rhincodon typus"	-22.6759002770083	113.559556786704	18022	2019	5	6	"Q2"	"Spring"
"Rhincodon typus"	-22.6759002770083	113.559556786704	18021	2019	5	5	"Q2"	"Spring"
"Rhincodon typus"	-22.6759002770083	113.559556786704	18017	2019	5	1	"Q2"	"Spring"
"Rhincodon typus"	-22.6759002770083	113.559556786704	18020	2019	5	4	"Q2"	"Spring"
"Rhincodon typus"	-21.5	109.5	18018	2019	5	2	"Q2"	"Spring"
"Rhincodon typus"	5.99445983379507	102.590027700831	18068	2019	6	21	"Q2"	"Summer"
"Rhincodon typus"	-22.6759002770083	113.559556786704	18062	2019	6	15	"Q2"	"Summer"
"Rhincodon typus"	9.33932	98.0983	17627	2018	4	6	"Q2"	"Spring"
"Rhincodon typus"	10.08294	99.87905	17638	2018	4	17	"Q2"	"Spring"
"Rhincodon typus"	2.00554016620504	118.047091412742	17642	2018	4	21	"Q2"	"Spring"
"Rhincodon typus"	-14.07145	136.25883	17642	2018	4	21	"Q2"	"Spring"
"Rhincodon typus"	7.59488	98.88302	17622	2018	4	1	"Q2"	"Spring"
"Rhincodon typus"	-7.96675900277005	117.797783933518	17651	2018	4	30	"Q2"	"Spring"
"Rhincodon typus"	-21.67451	114.07026	17633	2018	4	12	"Q2"	"Spring"
"Rhincodon typus"	-22.2	113.8	17646	2018	4	25	"Q2"	"Spring"
"Rhincodon typus"	-22.2	113.8	17645	2018	4	24	"Q2"	"Spring"
"Rhincodon typus"	-22.6759002770083	113.559556786704	17624	2018	4	3	"Q2"	"Spring"
"Rhincodon typus"	-22.6759002770083	113.559556786704	17630	2018	4	9	"Q2"	"Spring"
"Rhincodon typus"	-30.1644	113.87545	17628	2018	4	7	"Q2"	"Spring"
"Rhincodon typus"	-30.66833	113.793	17624	2018	4	3	"Q2"	"Spring"
"Rhincodon typus"	-21.9	114.6	17650	2018	4	29	"Q2"	"Spring"
"Rhincodon typus"	-22.2	113.8	17669	2018	5	18	"Q2"	"Spring"
"Rhincodon typus"	-22.2	113.8	17671	2018	5	20	"Q2"	"Spring"
"Rhincodon typus"	-22.2	113.8	17670	2018	5	19	"Q2"	"Spring"
"Rhincodon typus"	-22.2	113.8	17674	2018	5	23	"Q2"	"Spring"
"Rhincodon typus"	-22.2	113.8	17681	2018	5	30	"Q2"	"Spring"
"Rhincodon typus"	-22.2	113.8	17667	2018	5	16	"Q2"	"Spring"
"Rhincodon typus"	-22.2	113.8	17657	2018	5	6	"Q2"	"Spring"
"Rhincodon typus"	-22.2	113.8	17655	2018	5	4	"Q2"	"Spring"
"Rhincodon typus"	0.260387811634395	123.03324099723	17701	2018	6	19	"Q2"	"Summer"
"Rhincodon typus"	0.260387811634395	123.03324099723	17701	2018	6	19	"Q2"	"Summer"
"Rhincodon typus"	0.260387811634395	123.03324099723	17701	2018	6	19	"Q2"	"Summer"
"Rhincodon typus"	8.98269	119.93	17704	2018	6	22	"Q2"	"Summer"
"Rhincodon typus"	12.9750692520776	123.282548476454	17266	2017	4	10	"Q2"	"Spring"
"Rhincodon typus"	-3.2	134.9	17272	2017	4	16	"Q2"	"Spring"
"Rhincodon typus"	9.07441	120.55701	17314	2017	5	28	"Q2"	"Spring"
"Rhincodon typus"	4.81532	103.677	17321	2017	6	4	"Q2"	"Summer"
"Rhincodon typus"	-8.21606648199442	117.299168975069	17347	2017	6	30	"Q2"	"Summer"
"Rhincodon typus"	10.29986	123.9711	16912	2016	4	21	"Q2"	"Spring"
"Rhincodon typus"	14.4709141274239	120.789473684211	16893	2016	4	2	"Q2"	"Spring"
"Rhincodon typus"	-22.6759002770083	113.559556786704	16894	2016	4	3	"Q2"	"Spring"
"Rhincodon typus"	10.4831	99.4186	16927	2016	5	6	"Q2"	"Spring"
"Rhincodon typus"	2.64919	104.00334	16935	2016	5	14	"Q2"	"Spring"
"Rhincodon typus"	12.9750692520776	123.282548476454	16924	2016	5	3	"Q2"	"Spring"
"Rhincodon typus"	12.9750692520776	123.282548476454	16923	2016	5	2	"Q2"	"Spring"
"Rhincodon typus"	12.9750692520776	123.282548476454	16924	2016	5	3	"Q2"	"Spring"
"Rhincodon typus"	12.9750692520776	123.282548476454	16924	2016	5	3	"Q2"	"Spring"
"Rhincodon typus"	-3.22991689750688	135.498614958449	16944	2016	5	23	"Q2"	"Spring"
"Rhincodon typus"	-19.89556	118.09528	16951	2016	5	30	"Q2"	"Spring"
"Rhincodon typus"	-22.38926	166.1845	16962	2016	6	10	"Q2"	"Summer"
"Rhincodon typus"	-20.5	112.5	16961	2016	6	9	"Q2"	"Summer"
"Rhincodon typus"	-20.1125	117.15167	16957	2016	6	5	"Q2"	"Summer"
"Rhincodon typus"	-20.34972	115.33028	16963	2016	6	11	"Q2"	"Summer"
"Rhincodon typus"	-19.61083	115.64167	16982	2016	6	30	"Q2"	"Summer"
"Rhincodon typus"	-20.30306	115.88583	16977	2016	6	25	"Q2"	"Summer"
"Rhincodon typus"	-13.7634	129.7652	16553	2015	4	28	"Q2"	"Spring"
"Rhincodon typus"	-21.4293628808864	115.304709141274	16969	2016	6	17	"Q2"	"Summer"
"Rhincodon typus"	-22.4265927977839	114.307479224377	17324	2017	6	7	"Q2"	"Summer"
"Rhincodon typus"	-20.5	114.5	16959	2016	6	7	"Q2"	"Summer"
"Rhincodon typus"	-36.2506	150.22701	16532	2015	4	NA	"Q2"	"Spring"
"Rhincodon typus"	-21.5	113.5	16953	2016	6	1	"Q2"	"Summer"
"Rhincodon typus"	-22.5	112.5	16616	2015	6	30	"Q2"	"Summer"
"Rhincodon typus"	-19.5	112.5	17708	2018	6	26	"Q2"	"Summer"
"Rhincodon typus"	-15.87	100.993	16530	2015	4	NA	"Q2"	"Spring"
"Rhincodon typus"	-36.1385041551247	175.637119113574	18775	2021	5	28	"Q2"	"Spring"
